"","公司全名","更新日期","計算終止日","專利號","申請日","獲證日","PR","標題","專利摘要","主分支","公開發行","技術分類","股票代碼","產業別","收盤時間","氣動值","月營收成長率","熱度值","營收成長率","毛利成長率","營益成長率","外資成本","投信成本","自營商成本","收盤價","加權後成本","市值權重%","趨勢機率%","NA"
"1459","宏達國際電子","2025-03-03","2025-02-15","TWI816492B","2022-07-28","2023-09-21",12,"頭戴式顯示裝置與眼球追蹤模組","一種頭戴式顯示裝置，包括一本體、一眼球追蹤模組與一面罩。本體具有對應雙眼的一第一透鏡與一第二透鏡，還具有一第一定位部。眼球追蹤模組組裝並電性連接至本體。眼球追蹤模組包括一外框、一第一鏡頭、一第二鏡頭、一第一鏡頭架與一第二鏡頭架。外框具有一第二定位部。第二定位部用以結合第一定位部，以使外框定位於本體。第一鏡頭架與第二鏡頭架可相對滑動地設置於外框上。第一鏡頭架用以結合第一透鏡。第二鏡頭架用以結合第二透鏡。第一鏡頭設置於第一鏡頭架。第二鏡頭設置於第二鏡頭架。第一鏡頭與第二鏡頭用於拍攝雙眼。","main","Yes","影像處理技術","2498","通信網路業","2025-02-27",0.51,-28.44,10,-29.6,-30.58,-0.05,50.4,52.9,47.9,46.35,50.9,0.04799,0,"TW"
"1460","宏達國際電子","2025-03-03","2025-02-15","TWI864872B","2023-07-10","2024-12-01",96,"非同質化代幣產生系統、方法及其非暫態電腦可讀取記錄媒體","一種非同質化代幣產生系統、方法及其非暫態電腦可讀取記錄媒體。該系統判斷一控制訊號對應至一非同質化代幣產生運作或一多媒體資料產生運作。響應於該控制訊號對應至該非同質化代幣產生運作，該系統透過一影像擷取裝置，產生一第一多媒體資料，且該系統基於佈署於一區塊鏈之一智能合約，上傳該第一多媒體資料及一操作者身份資訊至該區塊鏈，以產生對應該第一多媒體資料之一非同質化代幣。響應於該控制訊號對應至該多媒體資料產生運作，該系統透過該影像擷取裝置，產生一第二多媒體資料。","main","Yes","影像處理技術","2498","通信網路業","2025-02-27",0.51,-28.44,10,-29.6,-30.58,-0.05,50.4,52.9,47.9,46.35,50.9,0.04799,0,"TW"
"1461","宏達國際電子","2025-03-03","2025-02-15","TWI854402B","2022-12-20","2024-09-01",78,"輔助頭戴式顯示器的追蹤系統及方法","一種追蹤系統及方法。由至少一追蹤裝置自一頭戴式顯示器接收一第一角色配置。由該至少一追蹤裝置基於該第一角色配置，從該至少一追蹤裝置之一儲存器所儲存之一空間地圖資訊中決定至少一第一空間區域。由該至少一追蹤裝置將該至少一第一空間區域載入至該至少一追蹤裝置之一記憶體中。","main","Yes","無線通信技術","2498","通信網路業","2025-02-27",0.51,-28.44,10,-29.6,-30.58,-0.05,50.4,52.9,47.9,46.35,50.9,0.04799,0,"TW"
"1462","宏達國際電子","2025-03-03","2025-02-15","TWI825982B","2022-09-08","2023-12-11",95,"用於提供視覺內容的方法、主機以及電腦可讀儲存媒體","本發明的實施例提供用於提供視覺內容的方法、主機以及電腦可讀儲存媒體。所述方法包含：在第一地點提供參考物件以瞄準第一點且據以判定與第一點相關的第一參考線，其中第一點與外部相機相關聯；在第二地點提供參考物件以瞄準第一點且據以判定與第一點相關的第二參考線；基於第一參考線和第二參考線判定外部相機的相機位置；取得由外部相機擷取的特定影像；以及經由基於相機位置將特定影像與虛擬場景組合而產生特定視覺內容。","main","Yes","影像處理技術","2498","通信網路業","2025-02-27",0.51,-28.44,10,-29.6,-30.58,-0.05,50.4,52.9,47.9,46.35,50.9,0.04799,0,"TW"
"1463","宏達國際電子","2025-03-03","2025-02-15","TWI845095B","2022-12-28","2024-06-11",94,"追蹤效能呈現方法及主機","本發明實施例提供一種追蹤效能呈現方法及主機。所述方法包括：在通透模式下提供視覺內容，其中視覺內容對應於真實世界場景；評估關聯於真實世界場景的追蹤效能；以及在視覺內容中顯示對應於追蹤效能的追蹤效能指示符。","main","Yes","影像處理技術","2498","通信網路業","2025-02-27",0.51,-28.44,10,-29.6,-30.58,-0.05,50.4,52.9,47.9,46.35,50.9,0.04799,0,"TW"
"1464","宏達國際電子","2025-03-03","2025-02-15","TWI815693B","2022-10-11","2023-09-11",43,"資料處理系統、資料處理方法和電腦可讀儲存媒體","本發明的實施例提供一種資料處理系統、資料處理方法和電腦可讀儲存媒體。所述方法包括：從定位裝置接收定位資料，其中所述定位資料對應於相機裝置；從鏡頭編碼器接收所述相機裝置的鏡頭參數；將所述定位資料和所述鏡頭參數封裝在至少一個資料封包中；以及透過網路介面將所述至少一個資料封包發送到資料處理裝置。","main","Yes","資料管理與優化","2498","通信網路業","2025-02-27",0.51,-28.44,10,-29.6,-30.58,-0.05,50.4,52.9,47.9,46.35,50.9,0.04799,0,"TW"
"1465","宏達國際電子","2025-03-03","2025-02-15","TWI840928B","2022-08-26","2024-05-01",42,"計算裝置、方法及其非暫態電腦可讀取記錄媒體","一種計算裝置、方法及其非暫態電腦可讀取記錄媒體。該裝置接收複數個虛擬角色的複數個角色動作資料。該裝置基於該等角色動作資料，分類該等虛擬角色以產生複數個幀更新群組，其中該等幀更新群組各者對應至一動作計算週期。該裝置於每一幀，選擇該等幀更新群組各者中之至少一子集合的其中之一者，以計算該等虛擬角色各者之一動作合成。","decline","Yes","其他","2498","通信網路業","2025-02-27",0.51,-28.44,10,-29.6,-30.58,-0.05,50.4,52.9,47.9,46.35,50.9,0.04799,0,"TW"
"1466","宏達國際電子","2025-03-03","2025-02-15","TWI822496B","2022-11-28","2023-11-11",76,"用於判定物件 的物理特性的方法、主機及電腦可讀儲存媒體","本發明的實施例提供一種用於判定物件的物理特性的方法、主機及電腦可讀儲存媒體。所述方法包括：對環境中的第一實體物件進行偵測；取得參考物件的第一運動行為，其中第一運動行為與參考物件和第一實體物件進行互動的互動事件對應；以及基於第一運動行為判定第一實體物件的第一物理特性。","decline","Yes","其他","2498","通信網路業","2025-02-27",0.51,-28.44,10,-29.6,-30.58,-0.05,50.4,52.9,47.9,46.35,50.9,0.04799,0,"TW"
"1467","宏達國際電子","2025-03-03","2025-02-15","TWI862293B","2023-11-22","2024-11-11",56,"影像品質調整方法和主機","本發明的實施例提供一種影像品質調整方法和主機。所述方法包含：由主機提供視覺內容，其中視覺內容包括透視影像；透過主機取得視覺內容的幀率和主機的圖像處理單元的負載；以及透過主機基於幀率和主機的圖像處理單元的負載來動態地調整透視影像的影像品質。","decline","Yes","顯示技術","2498","通信網路業","2025-02-27",0.51,-28.44,10,-29.6,-30.58,-0.05,50.4,52.9,47.9,46.35,50.9,0.04799,0,"TW"
"1468","宏達國際電子","2025-03-03","2025-02-15","TWI866697B","2023-12-15","2024-12-11",86,"姿態校準方法、主機以及電腦可讀儲存媒體","本發明的實施例提供一種姿態校準方法、主機以及電腦可讀儲存媒體。所述方法包含：從外部追蹤裝置接收至少一個目標物件中的每一個的第一姿態；從外部追蹤裝置接收參考物件的第一參考姿態；追蹤參考物件的第二參考姿態；判定第一參考姿態與第二參考姿態之間的轉換關係；以及基於轉換關係將至少一個目標物件中的每一個的第一姿態轉換成對應第二姿態，並據以提供實境服務的視覺內容。","decline","Yes","其他","2498","通信網路業","2025-02-27",0.51,-28.44,10,-29.6,-30.58,-0.05,50.4,52.9,47.9,46.35,50.9,0.04799,0,"TW"
"1469","宏達國際電子","2025-03-03","2025-02-15","TWI860509B","2022-03-18","2024-11-01",25,"用於判定使用者的姿態的方法、主機及電腦可讀儲存媒體","本發明提供一種用於判定使用者的姿態的方法、一種主機及一種電腦可讀儲存媒體。所述方法包括：偵測第一穿戴式裝置與第二穿戴式裝置之間的相對位置；以及反應於判定第一穿戴式裝置與第二穿戴式裝置之間的所述位置滿足預定相對位置，至少基於第一穿戴式裝置與第二穿戴式裝置之間的相對位置來判定使用者的姿態。","decline","Yes","其他","2498","通信網路業","2025-02-27",0.51,-28.44,10,-29.6,-30.58,-0.05,50.4,52.9,47.9,46.35,50.9,0.04799,0,"TW"
"1470","宏達國際電子","2025-03-03","2025-02-15","TWI855533B","2023-02-09","2024-09-11",2,"用於與虛擬實境環境進行互動的方法及裝置","提供一種用於與虛擬實境（VR）環境進行互動的方法、電子裝置及非暫態計算機可讀取儲存媒介。所述方法包括：在虛擬實境環境的第一虛擬場景中顯示第一門戶，其中第一門戶用於虛擬場景切換，且第一門戶包括邊框；判斷所述邊框是否被拖向第一門戶的中心；以及響應於判斷所述邊框被拖向第一門戶的中心，從虛擬實境環境移除第一門戶。","decline","Yes","其他","2498","通信網路業","2025-02-27",0.51,-28.44,10,-29.6,-30.58,-0.05,50.4,52.9,47.9,46.35,50.9,0.04799,0,"TW"
"1471","宏達國際電子","2025-03-03","2025-02-15","TWI842083B","2022-09-07","2024-05-11",4,"頭戴式顯示裝置與外掛式調整模組","一種頭戴式顯示裝置與外掛式調整模組。頭戴式顯示裝置包括一本體與一外掛式調整模組。本體具有對應雙眼的一第一透鏡與一第二透鏡，還具有一從動機構。第一透鏡與第二透鏡分別耦接至從動機構。外掛式調整模組包括一驅動件與一傳動件。傳動件組裝至驅動件且用以耦接至從動機構。驅動件用以通過傳動件驅動從動機構，以調整第一透鏡與第二透鏡之間的距離。","decline","Yes","顯示技術","2498","通信網路業","2025-02-27",0.51,-28.44,10,-29.6,-30.58,-0.05,50.4,52.9,47.9,46.35,50.9,0.04799,0,"TW"
"1472","宏達國際電子","2025-03-03","2025-02-15","TWI862443B","2024-04-12","2024-11-11",10,"資料對齊方法、多裝置系統及非暫態電腦可讀取儲存媒體","多裝置系統包含主機端裝置及客戶端裝置。資料對齊方法包含：藉由客戶端裝置，傳輸影像資料至主機端裝置；藉由主機端裝置，依據影像資料，產生客戶端裝置在由主機端裝置建立的主機端地圖中的基於主機端的空間資訊；藉由主機端裝置，傳輸基於主機端的空間資訊至客戶端裝置；藉由客戶端裝置，依據基於主機端的空間資訊與客戶端裝置在由客戶端裝置建立的客戶端地圖中的基於客戶端的空間資訊之間的差異產生資料對齊資訊；及藉由客戶端裝置，依據資料對齊資訊，調整基於客戶端的空間資訊，以產生客戶端裝置在主機端地圖中的對齊後空間資訊。","main","Yes","影像處理技術","2498","通信網路業","2025-02-27",0.51,-28.44,10,-29.6,-30.58,-0.05,50.4,52.9,47.9,46.35,50.9,0.04799,0,"TW"
"1473","宏達國際電子","2025-03-03","2025-02-15","TWI808783B","2022-06-09","2023-07-11",95,"用於調整虛擬物件的方法、主機及電腦可讀儲存媒體","本發明的實施例提供一種用於調整虛擬物件的方法、主機及電腦可讀儲存媒體。所述方法包括：取得虛擬世界的第一視野（FOV）；取得照相機的第二FOV，其中第一實體物件位於照相機的第二FOV內；基於第一FOV及第二FOV判定FOV比率；判定第一虛擬物件在虛擬世界中相對於虛擬世界中的參考物件的第一位置，其中第一虛擬物件對應於第一實體物件；基於第一位置及FOV比率判定第一虛擬物件在虛擬世界中的第二位置；以及在虛擬世界中的第二位置處顯示第一虛擬物件。","decline","Yes","其他","2498","通信網路業","2025-02-27",0.51,-28.44,10,-29.6,-30.58,-0.05,50.4,52.9,47.9,46.35,50.9,0.04799,0,"TW"
"1474","宏達國際電子","2025-03-03","2025-02-15","TWI834458B","2022-12-30","2024-03-01",60,"頭戴式顯示裝置、跟蹤系統及跟蹤方法","本揭露提供一種頭戴式顯示裝置。所述頭戴式顯示裝置包括照相機、控制器及顯示器。照相機被配置成獲得用戶周圍的環境的環境影像。控制器被配置成從環境影像提取多個特徵點且基於所述多個特徵點輸出用戶的用戶姿勢的分析結果。顯示器被配置成基於分析結果顯示環境影像。","main","Yes","影像處理技術","2498","通信網路業","2025-02-27",0.51,-28.44,10,-29.6,-30.58,-0.05,50.4,52.9,47.9,46.35,50.9,0.04799,0,"TW"
"1475","宏達國際電子","2025-03-03","2025-02-15","TWI865169B","2023-11-13","2024-12-01",11,"虛擬影像顯示系統以及其控制方法","一種虛擬影像顯示系統以及其控制方法被提出。虛擬影像顯示系統包括虛擬影像顯示裝置以及配件。配件配戴在使用者的手部上，並與虛擬影像顯示裝置相耦接。虛擬影像顯示裝置用以：根據配件的位置資訊以執行使用者的手部的手勢追蹤動作；根據手勢追蹤資訊以建立虛擬筆以及虛擬桌面；根據判斷虛擬筆的筆尖部位與虛擬桌面的位置關係以決定是否產生虛擬筆跡。","decline","Yes","顯示技術","2498","通信網路業","2025-02-27",0.51,-28.44,10,-29.6,-30.58,-0.05,50.4,52.9,47.9,46.35,50.9,0.04799,0,"TW"
"1476","宏達國際電子","2025-03-03","2025-02-15","TWI817437B","2022-04-07","2023-10-01",32,"虛擬影像顯示系統及其控制裝置的指向方向的控制方法","一種虛擬影像顯示系統及其控制裝置的指向方向的控制方法被提出。控制裝置的指向方向的控制方法包括使控制裝置顯示具有辨識指向方向的指標圖案，使虛擬影像顯示裝置擷取控制裝置顯示的指標圖案，以及使虛擬影像顯示裝置解析指標圖案的辨識指向方向，並根據辨識指向方向以顯示控制游標。","decline","Yes","顯示技術","2498","通信網路業","2025-02-27",0.51,-28.44,10,-29.6,-30.58,-0.05,50.4,52.9,47.9,46.35,50.9,0.04799,0,"TW"
