"","公司全名","專利號","申請日","獲證日","PR","標題","專利摘要","預測年份","主分支","台灣上市櫃","技術分類","股票代碼","產業別","資料時間","氣動值","月營收成長率","熱度值","營收成長率","毛利成長率","營益成長率","外資成本","投信成本","自營商成本","收盤價","加權後成本"
"261","立錡科技","TWI841913B","2022-02-08","2024-05-11",94,"高壓元件及其製造方法","本發明提供了一種高壓元件及其製造方法。高壓元件包括：半導體層、井區、漂移氧化區、本體區、閘極、源極與汲極、以及場板。井區具有第一導電型，形成於半導體層中。漂移氧化區形成於半導體層上。本體區具有第二導電型，形成於半導體層中，本體區與漂移區在通道方向上連接。閘極形成於半導體層上。源極與汲極，具有第一導電型，源極與汲極形成於半導體層中，且源極與汲極分別位於本體區中與井區中。場板形成並連接於漂移氧化區上。其中，場板為溫度係數不高於4ohm/℃之導體。","Y2024","main","No","半導體結構",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","緯創資通","TWI794095B","2022-05-16","2023-02-21",94,"擴充卡安裝模組以及伺服器","一種擴充卡安裝模組，包括擴充卡支架、操作件、止擋件以及從動組件。操作件樞設於擴充卡支架。止擋件滑設於擴充卡支架而位於止擋位置或非止擋位置。於止擋位置止擋件適於將擴充卡止擋於擴充卡支架內，於非止擋位置止擋件適於釋放擴充卡，使擴充卡可自擴充卡支架移除。從動組件可動地裝設於擴充卡支架。操作件適於推抵止擋件使止擋件由止擋位置移動至非止擋位置，而從動組件適於定位止擋件於非止擋位置。此外，一種伺服器亦被提及。","Y2024","main","Yes","其他","3231","電腦及週邊","2024-07-26",0.86,9.48,1,12.89,16.01,49.46,110.3,90.7,108,97,102
"263","美商應用材料","TWI803968B","2021-09-08","2023-06-01",94,"整合在單一晶圓上之三色光源","示例性裝置可包括：基板；介電層，在基板上形成；第一光源，經構造為發射藉由第一波長表徵的第一光；第二光源，經構造為發射藉由與第一波長不同的第二波長表徵的第二光；以及第三光源，經構造為發射藉由與第一波長及第二波長不同的第三波長表徵的第三光。第一光源可自然地在基板的第一區域上形成並且在介電層的第一開口內佈置。第二光源可自然地在基板的第二區域上形成並且在介電層的第二開口內佈置。第三光源可自然地在基板的第三區域上形成並且在介電層的第三開口內佈置。","Y2024","main","No","半導體結構",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","美商應用材料","TWI834134B","2022-03-15","2024-03-01",94,"LED轉移材料以及製程","在背平面上形成LED結構的範例處理方法可包括將第一轉移基板與LED來源基板耦合。LED來源基板可包括複數個經製造LED。可以在第一轉移基板與複數個經製造LED的每個LED之間延伸的第一耦合材料來產生第一轉移基板的耦合。此方法可包括從LED分離LED來源基板。此方法可包括將第二轉移基板與第一轉移基板耦合。可以在第二轉移基板與複數個經製造LED的每個LED之間延伸的第二耦合材料來產生第一轉移基板的耦合。此方法可包括從第二轉移基板分離第一轉移基板。此方法可包括將複數個經製造LED與顯示器背平面接合。","Y2024","main","No","半導體結構",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","美商萬國商業機器公司","TWI823363B","2022-04-27","2023-11-21",94,"藉由橋接晶片之晶片間互連","本發明提供一種製造一橋接多晶片總成結構之方法，其包括提供一載體基板。該方法進一步包括在該載體基板上以一預定佈局配置複數個晶片。每一晶片具有一前表面，該前表面包括形成於其上的一端子集合。該方法進一步包括在該複數個晶片之間及在該載體基板上沈積一模製材料。該方法進一步包括自藉由該模製材料固定之該複數個晶片移除該載體基板。該方法進一步包括將一橋接晶片接合至藉由該模製材料固定之該複數個晶片中的至少兩個晶片之對應端子集合。","Y2024","main","No","半導體結構",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","美商萬國商業機器公司","TWI829173B","2022-05-24","2024-01-11",94,"虛擬機器執行期間無法存取之前綴頁面","分派一虛擬機器，且基於該分派判定預期可由該虛擬機器存取且用於該虛擬機器與一作業系統之間的通信的記憶體之一選擇區域是否可由該虛擬機器存取。基於判定記憶體之該選擇區域不可由該虛擬機器存取，藉由一選擇攔截碼退出虛擬機器執行。","Y2024","main","No","記憶體架構",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","美商谷歌有限責任公司","TWI844116B","2022-09-26","2024-06-01",94,"在機器學習硬體加速器處利用資料稀疏性","本發明描述在一硬體加速器上實施之一神經網路之運算期間利用資料稀疏性之方法及系統，包含電腦可讀媒體。使用一系統控制器，自一參數張量導出一組經壓縮稀疏參數及基於該組經壓縮稀疏參數產生一映射向量。當該(等)系統處理在指示該參數張量之稀疏性之一指令中之一操作碼時，自該硬體加速器之一第一記憶體獲得一輸入向量並自該硬體加速器之一第二記憶體擷取該等經壓縮稀疏參數及該映射向量。透過該神經網路之一層使用該映射向量及該組經壓縮稀疏參數處理該輸入向量。","Y2024","main","No","記憶體架構",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","聯詠科技","TWI778741B","2021-08-11","2022-09-21",94,"觸控顯示裝置及其操作方法","本發明提供一種觸控顯示裝置及其操作方法。觸控顯示裝置包括觸控顯示面板、電源管理電路、顯示驅動電路以及觸控電路。顯示驅動電路驅動觸控顯示面板以顯示影像。顯示驅動電路通知電源管理電路在電壓調整期間中對供應給觸控顯示面板的共同電壓進行電壓調整。觸控電路對觸控顯示面板的觸控感測層的多條感測線個別進行觸控感測操作，以產生這些感測線所對應的多個觸控感測資料。其中，觸控電路忽略電壓調整期間所對應的這些觸控感測資料，或是觸控電路在電壓調整期間中對觸控感測層的這些感測線暫停進行觸控感測操作。","Y2024","main","Yes","其他","3034","半導體","2024-07-26",0.65,-16.31,7,1.59,-0.41,-9.14,495,513.6,560.6,544,515.6
"269","華碩電腦","TWI818356B","2021-11-16","2023-10-11",94,"電子裝置及連接裝置","本案提供一種電子裝置及連接裝置。電子裝置係適於透過一連接裝置與一第二電子裝置電性連接，第二電子裝置包含第二USB C型連接埠及第二電源傳送控制器。在電子裝置中，一第一電源傳送控制器電性連接一第一USB C型連接埠，使第一電源傳送控制器透過第一USB C型連接埠、連接裝置及第二USB C型連接埠與第二電源傳送控制器溝通一傳輸交握資訊。一分析模組電性連接第一電源傳送控制器，以根據傳輸交握資訊判斷電子裝置與第二電子裝置之間可傳輸的至少一功能類型。一提醒裝置電性連接分析模組，用以表示電子裝置與第二電子裝置之間可支援的功能類型。","Y2024","main","Yes","其他","2357","電腦及週邊","2024-07-26",1.13,21.48,1,9.25,82.27,255.33,401.4,389.6,476.8,458,411.8
"270","華邦電子","TWI824292B","2021-09-10","2023-12-01",94,"記憶元件及其製造方法","一種記憶元件，包括：基底；多個字元線，在第一方向延伸，在第二方向排列，位於所述基底上；虛設結構，與所述多個字元線的末端相鄰，位於所述基底上，其中所述虛設結構包括：主體部，在所述第二方向延伸；以及多個延伸部，在所述第一方向延伸，且與所述主體部連接，且介於所述主體部與所述多個字元線之間。","Y2024","main","Yes","記憶體架構","2344","半導體","2024-07-26",0.88,5.56,3,14.88,14.45,83.05,26.1,25.6,23.8,23.45,25.5
"271","華邦電子","TWI824733B","2022-09-22","2023-12-01",94,"半導體結構及其製造方法","一種半導體結構，包括基底與監測標記。基底包括監測區。監測標記位在監測區中。監測標記的上視圖案包括曲線與凹陷。曲線與凹陷彼此相對，曲線具有頂點，且凹陷具有直角轉角。","Y2024","main","Yes","半導體結構","2344","半導體","2024-07-26",0.88,5.56,3,14.88,14.45,83.05,26.1,25.6,23.8,23.45,25.5
"272","訊凱國際","TWI808563B","2021-12-10","2023-07-11",94,"散熱裝置與顯示卡組件","一種散熱裝置包含多片鰭片、至少一第一熱管及至少一第二熱管。些鰭片各包含一鰭片本體及二第一導流片。每一該鰭片本體具有一入風側邊、一出風側邊及二第一連通口。該二第一連通口位於該入風側邊及該出風側邊之間。該二第一導流片分別傾斜設置於該二第一連通口之一側，且自該二第一連通口流出之氣流受該二第一導流片導引而流至該二第一導流片之間。第一熱管位於該二第一導流片之間。第二熱管位於其中一該第一導流片遠離另一該第一導流片之一側。","Y2024","main","No","散熱管理技術",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","采鈺科技","TWI793858B","2021-11-16","2023-02-21",94,"半導體裝置","提供一種半導體裝置。半導體裝置包含基板，基板具有多個光電轉換元件。半導體裝置也包含第一遮光層，第一遮光層設置於基板之上並具有多個第一孔洞。半導體裝置更包含光調整結構，光調整結構設置於第一遮光層之上。此外，半導體裝置包含第二遮光層，第二遮光層設置於光調整結構之上並具有多個第二孔洞。半導體裝置也包含多個第一聚光結構，第一聚光結構設置於第二遮光層之上並覆蓋第二孔洞。半導體裝置更包含第三遮光層，第三遮光層設置於第一聚光結構之上並具有多個第三孔洞。再者，半導體裝置包含多個第二聚光結構，第二聚光結構覆蓋第三孔洞。半導體裝置也包含第一透光層，第一透光層設置於第二遮光層與第三遮光層之間。每個第一聚光結構的折射率與第一透光層的折射率不同。","Y2024","main","Yes","半導體結構","6789","半導體","2024-07-26",0.2,38.79,10,32.54,11.58,147.96,327,325.1,331.7,316,327.1
"274","采鈺科技","TWI841360B","2023-04-26","2024-05-01",94,"影像感測器與其形成方法","提供一種影像感測器。影像感測器包含基板及隔離結構，隔離結構設置於基板的上方。隔離結構在剖面圖中具有多個隔離區段且不導電，且隔離區段形成界定多個像素區的多個凹槽。影像感測器也包含多個底電極及多個反射層，底電極設置於凹槽的底部，而反射層設置於凹槽的側壁之上。影像感測器更包含光電轉換層及頂電極，光電轉換層設置於隔離結構之上及凹槽內，而頂電極設置於光電轉換層之上。此外，影像感測器包含封裝層，封裝層設置於頂電極之上。","Y2024","main","Yes","虹膜辨識系統","6789","半導體","2024-07-26",0.2,38.79,10,32.54,11.58,147.96,327,325.1,331.7,316,327.1
"275","鼎新電腦","TWI839911B","2022-10-25","2024-04-21",94,"用於調用微服務的系統及方法","提供一種用於調用微服務的系統及方法。所述方法包括：由信任鏈元件模組產生安全權杖；以及在第一微服務模組運行業務邏輯之後，由第一微服務模組利用安全權杖來經由信任鏈元件模組調用第二微服務模組。","Y2024","main","No","其他",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","世界先進積體電路","TWI817719B","2022-09-15","2023-10-01",93,"半導體結構及其形成方法","提供一種半導體結構。此半導體結構包含基板、磊晶層、井區、閘極電極、導電結構與源極電極。基板具有第一導電型。磊晶層具有第一導電型並設置於基板上。井區具有不同於第一導電型的第二導電型並設置於磊晶層中。閘極電極設置於井區上。導電結構包含上部與下部，其中下部朝向基板方向延伸至磊晶層中，且上部設置於磊晶層上。源極電極設置於導電結構上。","Y2024","main","Yes","半導體結構","5347","半導體","2024-07-26",0.41,30.55,8,17.66,-5.89,-9.69,108.6,100.1,114.7,112.5,106.4
