資料截止日,演化階段,AI分類,申請人,公開公告號,申請日,標題,PR,股票代碼,收盤日,氣動值,單月營收成長,熱度值,季營收年增率%,季毛利年增率%,季營益年增率%,收盤價,法人平均成本,
2026-01-15,main,先進材料與奈米科技,日商信越化學工業,TWI812087B,2022-03-21,負型感光性樹脂組成物、圖案形成方法、硬化被膜形成方法、層間絕緣膜、表面保護膜、及電子零件,31,,,,,,,,,,,
2026-01-15,main,半導體設備,美商科磊,TW202331427A,2022-03-21,使用小目標的疊對誤差之校準量測,,,,,,,,,,,,
2026-01-15,main,記憶體與儲存裝置,英屬維京群島商爍星,TWI786005B,2022-03-21,介面變換器和擬多埠儲存裝置,92,,,,,,,,,,,
2026-01-15,main,半導體結構與製程,南韓商三星電子,TW202309685A,2022-03-18,光阻移除組成物以及使用所述組成物製造半導體裝置及半導體封裝的方法,,,,,,,,,,,,
2026-01-15,main,半導體結構與製程,南韓商三星電子,TWI856298B,2022-03-18,光阻移除組成物以及使用所述組成物製造半導體裝置及半導體封裝的方法,77,,,,,,,,,,,
2026-01-15,main,半導體結構與製程,日商JSR,TW202240295A,2022-03-18,半導體基板的製造方法及抗蝕劑底層膜形成用組成物,,,,,,,,,,,,
2026-01-15,main,半導體設備,日商東京威力科創,TW202303288A,2022-03-18,基板處理裝置及基板處理方法,,,,,,,,,,,,
2026-01-15,main,半導體結構與製程,南亞科技,TW202323981A,2022-03-16,硬遮罩結構及其應用於半導體結構的製備方法,,2408,2026-02-04,0.19,444.87,10,130.91,1213.94,144.67,295,218.2,
2026-01-15,main,半導體結構與製程,南亞科技,TWI840767B,2022-03-16,硬遮罩結構及其應用於半導體結構的製備方法,86,2408,2026-02-04,0.19,444.87,10,130.91,1213.94,144.67,295,218.2,
2026-01-15,main,先進材料與奈米科技,美商應用材料,TW202240294A,2022-03-15,正型光阻劑膜的氧化處理,,,,,,,,,,,,
2026-01-15,main,半導體設備,荷蘭商ASML荷蘭公司,TW202244634A,2022-03-15,連接總成,,,,,,,,,,,,
2026-01-15,decline,平面顯示器,瑞軒科技,TW202336711A,2022-03-14,顯示裝置及顯示方法,,2489,2026-02-04,1.26,-4.69,1,-7.95,-2.75,28.03,22.8,21.8,
2026-01-15,decline,半導體結構與製程,新加坡商新加坡優尼山帝斯電子私人,TW202305797A,2022-03-11,半導體元件記憶裝置,,,,,,,,,,,,
2026-01-15,decline,半導體結構與製程,新加坡商新加坡優尼山帝斯電子私人,TWI794046B,2022-03-11,半導體元件記憶裝置,49,,,,,,,,,,,
2026-01-15,main,平面顯示器,美商應用材料,TW202236029A,2022-03-11,色彩轉換層之印刷製程,,,,,,,,,,,,
2026-01-15,main,平面顯示器,美商應用材料,TWI818464B,2022-03-11,色彩轉換層之印刷製程,95,,,,,,,,,,,
2026-01-15,main,記憶體與儲存裝置,ARM LIMITED,TW202236264A,2022-03-10,埋入式電力軌架構,,,,,,,,,,,,
2026-01-15,decline,記憶體與儲存裝置,台灣積體電路製造,TW202242866A,2022-03-10,記憶體電路,,2330,2026-02-04,0.31,20.43,10,30.31,33.96,38.78,1785,882.1,
2026-01-15,main,虛擬實境與數位模擬,國立臺中科技大學,TWI789267B,2022-03-10,使用二維影像自動產生訓練三維點雲學習網路所需之真實資料的方法,76,,,,,,,,,,,
2026-01-15,main,虛擬實境與數位模擬,國立臺中科技大學,TW202336702A,2022-03-10,使用二維影像自動產生訓練三維點雲學習網路所需之真實資料的方法,,,,,,,,,,,,
2026-01-15,main,記憶體與儲存裝置,美商高通公司,TW202238593A,2022-03-10,具有三元啟動的記憶體內運算,,,,,,,,,,,,
2026-01-15,main,記憶體與儲存裝置,美商高通公司,TW202240582A,2022-03-10,支持衝突的高速多埠記憶體,,,,,,,,,,,,
2026-01-15,main,3D列印,台灣積體電路製造,TW202246894A,2022-03-09,形成圖案的方法,,2330,2026-02-04,0.31,20.43,10,30.31,33.96,38.78,1785,882.1,
2026-01-15,main,3D列印,台灣積體電路製造,TWI815342B,2022-03-09,形成圖案的方法,92,2330,2026-02-04,0.31,20.43,10,30.31,33.96,38.78,1785,882.1,
2026-01-15,decline,電腦視覺與影像處理,核心智識,TW202336710A,2022-03-09,自動辨識載具特徵資訊的處理方法、處理系統與電子裝置,,,,,,,,,,,,
2026-01-15,decline,電腦視覺與影像處理,核心智識,TWI876140B,2022-03-09,自動辨識載具特徵資訊的處理方法、處理系統與電子裝置,10,,,,,,,,,,,
2026-01-15,main,記憶體與儲存裝置,南亞科技,TWI841511B,2022-03-07,測試記憶體裝置的系統與方法及非暫態電腦可讀取記錄媒體,23,2408,2026-02-04,0.19,444.87,10,130.91,1213.94,144.67,295,218.2,
2026-01-15,decline,電子產品檢測,南亞科技,TWI809748B,2022-03-07,反熔絲電路以感測反熔絲,49,2408,2026-02-04,0.19,444.87,10,130.91,1213.94,144.67,295,218.2,
2026-01-15,main,記憶體與儲存裝置,南亞科技,TW202414421A,2022-03-07,測試記憶體裝置的系統與方法及非暫態電腦可讀取記錄媒體,,2408,2026-02-04,0.19,444.87,10,130.91,1213.94,144.67,295,218.2,
2026-01-15,decline,電子產品檢測,南亞科技,TW202324427A,2022-03-07,反熔絲電路以感測反熔絲,,2408,2026-02-04,0.19,444.87,10,130.91,1213.94,144.67,295,218.2,
2026-01-15,main,記憶體與儲存裝置,南亞科技,TW202324432A,2022-03-07,測試記憶體裝置的系統與方法及非暫態電腦可讀取記錄媒體,,2408,2026-02-04,0.19,444.87,10,130.91,1213.94,144.67,295,218.2,
2026-01-15,main,記憶體與儲存裝置,南亞科技,TWI833172B,2022-03-07,測試記憶體裝置的系統與方法及非暫態電腦可讀取記錄媒體,82,2408,2026-02-04,0.19,444.87,10,130.91,1213.94,144.67,295,218.2,
2026-01-15,main,記憶體與儲存裝置,美商美光科技公司,TW202242881A,2022-03-07,基於讀取記憶體單元期間所獲得之單元統計數據識別記憶體單元之程式化模式,,,,,,,,,,,,
2026-01-15,main,記憶體與儲存裝置,美商美光科技公司,TW202244931A,2022-03-07,在記憶體單元之讀取期間識別記憶體單元之程式化模式,,,,,,,,,,,,
2026-01-15,decline,電腦視覺與影像處理,圓展科技,TW202336708A,2022-03-04,拍攝發聲目標的系統及方法,,3669,2026-02-04,1.22,53.51,3,-12.39,-12.91,-52.97,37.1,39,
2026-01-15,decline,光學投影,圓展科技,TWI799165B,2022-03-04,拍攝發聲目標的系統及方法,58,3669,2026-02-04,1.22,53.51,3,-12.39,-12.91,-52.97,37.1,39,
2026-01-15,main,記憶體與儲存裝置,旺宏電子,TWI807668B,2022-03-04,高內容密度之記憶體裝置,63,2337,2026-02-04,0.2,44.94,9,5.93,-50.44,-219.76,89.7,72,
2026-01-15,main,記憶體與儲存裝置,旺宏電子,TW202336763A,2022-03-04,高內容密度之記憶體裝置,,2337,2026-02-04,0.2,44.94,9,5.93,-50.44,-219.76,89.7,72,
2026-01-15,decline,記憶體與儲存裝置,神盾,TW202247046A,2022-03-04,基於卷積運算的資料處理方法及電路,,6462,2026-02-04,0.36,38.98,4,17.34,-11.37,-52.18,109,125.2,
2026-01-15,decline,AI晶片與硬體加速器,南韓商三星電子,TW202242720A,2022-03-03,優化神經網路模型的方法以及提供與優化神經網路模型相關的圖形使用者介面的方法,,,,,,,,,,,,
2026-01-15,decline,電腦視覺與影像處理,大陸商北京集創北方科技,TW202336706A,2022-03-03,光學指紋圖像處理方法、光學指紋辨識模組、觸控顯示裝置及資訊處理裝置,,,,,,,,,,,,
2026-01-15,decline,光學元件與光通訊,大陸商北京集創北方科技,TWI809744B,2022-03-03,光學指紋圖像處理方法、光學指紋辨識模組、觸控顯示裝置及資訊處理裝置,74,,,,,,,,,,,
2026-01-15,decline,數據分析與軟體工具,日商歐姆龍,TW202238461A,2022-03-03,資料生成裝置、資料生成方法及程式,,,,,,,,,,,,
2026-01-15,decline,數據分析與軟體工具,日商歐姆龍,TWI814268B,2022-03-03,資料生成裝置、資料生成方法及電腦程式產品,37,,,,,,,,,,,
2026-01-15,decline,記憶體與儲存裝置,台灣積體電路製造,TW202240592A,2022-03-02,記憶體裝置,,2330,2026-02-04,0.31,20.43,10,30.31,33.96,38.78,1785,882.1,
2026-01-15,main,半導體結構與製程,台灣積體電路製造,TW202244619A,2022-03-02,製造半導體裝置之方法,,2330,2026-02-04,0.31,20.43,10,30.31,33.96,38.78,1785,882.1,
2026-01-15,main,半導體設備,TAIWAN SEMICONDUCTOR MANUFACTURING COMPANY LTD.,TW202309667A,2022-03-01,倍縮光罩外殼,,,,,,,,,,,,
2026-01-15,main,先進材料與奈米科技,日商信越化學工業,TW202248762A,2022-03-01,反射型空白遮罩及其製造方法,,,,,,,,,,,,
2026-01-15,main,先進材料與奈米科技,日商信越化學工業,TWI887525B,2022-03-01,反射型空白遮罩及其製造方法,92,,,,,,,,,,,
2026-01-15,main,半導體設備,日商東京威力科創,TW202242566A,2022-03-01,基板處理方法及基板處理裝置,,,,,,,,,,,,
2026-01-15,main,半導體設備,荷蘭商ASML荷蘭公司,TW202240313A,2022-02-25,基板抑制系統,,,,,,,,,,,,
2026-01-15,main,半導體結構與製程,國立中央大學,TWI874749B,2022-02-24,二維電子元件及其製造方法,49,,,,,,,,,,,
2026-01-15,decline,連接器,美商惠普發展公司有限責任合夥企業,TW202325009A,2022-02-24,視訊會議系統中用以連接週邊裝置之集線器重新組配技術,,,,,,,,,,,,
2026-01-15,decline,AI晶片與硬體加速器,美商萬國商業機器公司,TW202307740A,2022-02-24,在脈動陣列中利用細粒度結構化權重稀疏性,,,,,,,,,,,,
2026-01-15,decline,AI晶片與硬體加速器,美商萬國商業機器公司,TWI804209B,2022-02-24,在脈動陣列中利用細粒度結構化權重稀疏性,84,,,,,,,,,,,
2026-01-15,decline,自動控制與機器人,香港商女媧創造,TWM632099U,2022-02-24,一種具備虛擬實境功能之互動式導覽機器人,,,,,,,,,,,,
2026-01-15,decline,半導體結構與製程,南亞科技,TWI803204B,2022-02-23,具有合併主動區的記憶體元件及其製備方法,92,2408,2026-02-04,0.19,444.87,10,130.91,1213.94,144.67,295,218.2,
2026-01-15,decline,半導體結構與製程,南亞科技,TW202324426A,2022-02-23,具有合併主動區的記憶體元件及其製備方法,,2408,2026-02-04,0.19,444.87,10,130.91,1213.94,144.67,295,218.2,
2026-01-15,main,發光半導體,台灣積體電路製造,TW202244632A,2022-02-23,半導體製程方法,,2330,2026-02-04,0.31,20.43,10,30.31,33.96,38.78,1785,882.1,
2026-01-15,main,半導體結構與製程,台灣積體電路製造,TW202244617A,2022-02-23,製造半導體裝置的方法,,2330,2026-02-04,0.31,20.43,10,30.31,33.96,38.78,1785,882.1,
2026-01-15,main,光學投影,日商斯庫林集團,TW202244631A,2022-02-22,曝光方法及曝光裝置,,,,,,,,,,,,
2026-01-15,main,光學投影,日商斯庫林集團,TWI797998B,2022-02-22,曝光方法及曝光裝置,92,,,,,,,,,,,
2026-01-15,main,記憶體與儲存裝置,日商鎧俠,TW202244921A,2022-02-21,半導體記憶體裝置,,,,,,,,,,,,
2026-01-15,main,記憶體與儲存裝置,日商鎧俠,TW202309894A,2022-02-21,半導體記憶體裝置,,,,,,,,,,,,
2026-01-15,main,記憶體與儲存裝置,日商鎧俠,TWI785988B,2022-02-21,半導體記憶體裝置,65,,,,,,,,,,,
2026-01-15,main,記憶體與儲存裝置,港商芯合半導體,TWI789248B,2022-02-21,產生用於一電子元件的一隨機碼的裝置及方法,95,,,,,,,,,,,
2026-01-15,main,先進材料與奈米科技,美商蘭姆研究公司,TW202303279A,2022-02-21,含鹵素及脂肪族之有機錫光阻及其方法,,,,,,,,,,,,
2026-01-15,main,記憶體與儲存裝置,慧榮科技,TW202334976A,2022-02-18,資料儲存裝置以及非揮發式記憶體控制方法,,,,,,,,,,,,
2026-01-15,main,記憶體與儲存裝置,慧榮科技,TWI805231B,2022-02-18,資料儲存裝置以及非揮發式記憶體控制方法,15,,,,,,,,,,,
2026-01-15,main,記憶體與儲存裝置,南亞科技,TW202320070A,2022-02-17,動態隨機存取記憶體及其操作方法,,2408,2026-02-04,0.19,444.87,10,130.91,1213.94,144.67,295,218.2,
2026-01-15,main,記憶體與儲存裝置,南亞科技,TWI809720B,2022-02-17,動態隨機存取記憶體及其操作方法,98,2408,2026-02-04,0.19,444.87,10,130.91,1213.94,144.67,295,218.2,
2026-01-15,main,記憶體與儲存裝置,南亞科技,TWI809719B,2022-02-17,動態隨機存取記憶體及其操作方法,77,2408,2026-02-04,0.19,444.87,10,130.91,1213.94,144.67,295,218.2,
2026-01-15,main,記憶體與儲存裝置,南亞科技,TW202318411A,2022-02-17,動態隨機存取記憶體及其操作方法,,2408,2026-02-04,0.19,444.87,10,130.91,1213.94,144.67,295,218.2,
2026-01-15,main,電腦視覺與影像處理,美商元平台技術,TW202240542A,2022-02-17,在人工實境環境中產生且修改動態物件之表示,,,,,,,,,,,,
2026-01-15,decline,記憶體與儲存裝置,美商日升存儲公司,TWI836349B,2022-02-17,具有鐵電性儲存層之薄膜儲存電晶體,43,,,,,,,,,,,
2026-01-15,decline,電腦視覺與影像處理,四零四科技,TW202301202A,2022-02-16,處理領域不可知元學習的裝置,,,,,,,,,,,,
2026-01-15,decline,邊緣運算,四零四科技,TWI829099B,2022-02-16,學習模組及訓練模組,26,,,,,,,,,,,
2026-01-15,main,虛擬實境與數位模擬,美商元平台技術,TW202238531A,2022-02-16,虛擬實境環境中的混合實境物件,,,,,,,,,,,,
2026-01-15,main,3D列印,南韓商奧魯姆材料,TW202234147A,2022-02-15,框架一體型掩模的製造方法,,,,,,,,,,,,
2026-01-15,main,記憶體與儲存裝置,群聯電子,TW202334965A,2022-02-15,記憶體控制方法、記憶體儲存裝置及記憶體控制電路單元,,8299,2026-02-04,0.2,92.68,10,30.08,44.88,16.56,2055,1275.6,
2026-01-15,main,記憶體與儲存裝置,群聯電子,TWI780003B,2022-02-15,記憶體控制方法、記憶體儲存裝置及記憶體控制電路單元,20,8299,2026-02-04,0.2,92.68,10,30.08,44.88,16.56,2055,1275.6,
2026-01-15,main,半導體設備,日商AGC,TW202244596A,2022-02-14,EUV微影用反射型光罩基底、EUV微影用反射型光罩、及彼等之製造方法,,,,,,,,,,,,
2026-01-15,main,半導體設備,日商AGC,TW202431009A,2022-02-14,EUV微影用反射型光罩基底、EUV微影用反射型光罩、及彼等之製造方法,,,,,,,,,,,,
2026-01-15,main,半導體設備,日商AGC,TWI885840B,2022-02-14,EUV微影用反射型光罩基底、EUV微影用反射型光罩、及彼等之製造方法,9,,,,,,,,,,,
2026-01-15,main,半導體設備,日商AGC,TWI841914B,2022-02-14,EUV微影用反射型光罩基底、EUV微影用反射型光罩、及彼等之製造方法,43,,,,,,,,,,,
2026-01-15,main,光學元件與光通訊,日商凸版印刷,TW202244595A,2022-02-14,反射型空白光罩及反射型光罩,,,,,,,,,,,,
2026-01-15,main,光學元件與光通訊,台灣積體電路製造,TW202240312A,2022-02-11,光學組件、使用遮罩薄膜系統的方法及形成光學組件的方法,,2330,2026-02-04,0.31,20.43,10,30.31,33.96,38.78,1785,882.1,
2026-01-15,main,先進材料與奈米科技,台灣積體電路製造,TWI810814B,2022-02-11,光學組件、使用遮罩薄膜系統的方法及形成光學組件的方法,95,2330,2026-02-04,0.31,20.43,10,30.31,33.96,38.78,1785,882.1,
2026-01-15,main,半導體結構與製程,日商富士軟片,TW202244639A,2022-02-11,永久膜之製造方法、積層體之製造方法及半導體裝置之製造方法,,,,,,,,,,,,
2026-01-15,decline,記憶體與儲存裝置,日商鎧俠,TW202309901A,2022-02-11,記憶裝置,,,,,,,,,,,,
2026-01-15,decline,記憶體與儲存裝置,日商鎧俠,TWI815308B,2022-02-11,記憶裝置,30,,,,,,,,,,,
2026-01-15,main,記憶體與儲存裝置,南韓商三星電子,TW202247164A,2022-02-10,半導體記憶體裝置,,,,,,,,,,,,
2026-01-15,main,記憶體與儲存裝置,南韓商三星電子,TWI777894B,2022-02-10,半導體記憶體裝置,25,,,,,,,,,,,
2026-01-15,main,半導體結構與製程,台灣積體電路製造,TWI876130B,2022-02-10,半導體裝置及其形成方法,84,2330,2026-02-04,0.31,20.43,10,30.31,33.96,38.78,1785,882.1,
2026-01-15,main,半導體設備,美商應用材料,TW202238249A,2022-02-10,極紫外光光罩上氧化釕還原的方法和裝置,,,,,,,,,,,,
2026-01-15,decline,微機電裝置與製造,南亞科技,TWI803182B,2022-02-09,反熔絲感測裝置及其操作方法,39,2408,2026-02-04,0.19,444.87,10,130.91,1213.94,144.67,295,218.2,
2026-01-15,decline,微機電裝置與製造,南亞科技,TW202326718A,2022-02-09,反熔絲感測裝置及其操作方法,,2408,2026-02-04,0.19,444.87,10,130.91,1213.94,144.67,295,218.2,
2026-01-15,main,半導體設備,台灣積體電路製造,TW202238282A,2022-02-09,光微影設備,,2330,2026-02-04,0.31,20.43,10,30.31,33.96,38.78,1785,882.1,
2026-01-15,main,先進材料與奈米科技,美商蘭姆研究公司,TW202246893A,2022-02-09,具有量子效率之光阻及其方法,,,,,,,,,,,,
2026-01-15,decline,半導體結構與製程,南亞科技,TWI817349B,2022-02-08,熔絲構件和半導體元件,38,2408,2026-02-04,0.19,444.87,10,130.91,1213.94,144.67,295,218.2,
2026-01-15,decline,半導體結構與製程,南亞科技,TW202324425A,2022-02-08,熔絲構件和半導體元件,,2408,2026-02-04,0.19,444.87,10,130.91,1213.94,144.67,295,218.2,
2026-01-15,decline,記憶體與儲存裝置,日商鎧俠,TW202314714A,2022-02-08,半導體記憶裝置,,,,,,,,,,,,
2026-01-15,decline,記憶體與儲存裝置,日商鎧俠,TWI825579B,2022-02-08,半導體記憶裝置,95,,,,,,,,,,,
2026-01-15,main,半導體結構與製程,美商應用材料,TWI871500B,2022-02-08,以偶極膜工程化的MOSFET閘極,76,,,,,,,,,,,
2026-01-15,main,印刷電路板,美商科磊,TW202303287A,2022-02-08,用於旋轉運動、真空密封及壓力密封之垂直盤旋金屬波紋管,,,,,,,,,,,,
2026-01-15,main,電子產品檢測,美商科磊,TWI876128B,2022-02-08,用於半導體檢測之系統及方法,69,,,,,,,,,,,
2026-01-15,main,記憶體與儲存裝置,台灣積體電路製造,TW202234413A,2022-02-07,基於微調和冗餘資訊產生裝置簽章的方法、裝置及系統,,2330,2026-02-04,0.31,20.43,10,30.31,33.96,38.78,1785,882.1,
2026-01-15,decline,記憶體與儲存裝置,日商鎧俠,TWI840748B,2022-01-28,記憶體裝置,43,,,,,,,,,,,
2026-01-15,decline,電機機械,奇景光電,TW202234368A,2022-01-27,驅動器電路,,,,,,,,,,,,
2026-01-15,decline,電機機械,奇景光電,TWI811977B,2022-01-27,驅動器電路,89,,,,,,,,,,,
2026-01-15,main,記憶體與儲存裝置,新加坡商發明與合作實驗室,TW202338825A,2022-01-27,動態隨機存取記憶體晶片,,,,,,,,,,,,
2026-01-15,main,記憶體與儲存裝置,新加坡商發明與合作實驗室,TWI846511B,2022-01-27,動態隨機存取記憶體晶片,22,,,,,,,,,,,
2026-01-15,main,光學元件與光通訊,日商旭化成,TW202234166A,2022-01-26,感光性元件、及光阻圖案之形成方法,,,,,,,,,,,,
2026-01-15,main,光學元件與光通訊,日商旭化成,TWI793995B,2022-01-26,感光性元件、及光阻圖案之形成方法,91,,,,,,,,,,,
2026-01-15,main,半導體設備,台灣積體電路製造,TW202242561A,2022-01-25,晶圓台的操作方法,,2330,2026-02-04,0.31,20.43,10,30.31,33.96,38.78,1785,882.1,
