"","公司全名","更新日期","專利號","申請日","獲證日","PR","標題","專利摘要","預測年份","主分支","台灣公開發行","技術分類","股票代碼","產業別","資料時間","氣動值","月營收成長率","熱度值","營收成長率","毛利成長率","營益成長率","外資成本","投信成本","自營商成本","收盤價","加權後成本","市值權重%","趨勢機率%"
"1222","坦順科技","2024-11-18","TWI822259B","2022-08-16","2023-11-11",53,"記憶體模組","本發明提供一種記憶體模組，應用於一計算機裝置，該計算機裝置包含一殼體、一主板以及一連接器，該殼體具有一安裝開口，該記憶體模組包含：一容置裝置，連接該主板以及該殼體；以及一記憶體裝置，經由該安裝開口，以可拆卸的方式設置於該容置裝置上，並連接該連接器。基於該記憶體模組，將可使記憶體裝置得以與該連接器分離或連接。","Y2024","main","No","其他",NA,NA,"2024-11-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1223","大云永續科技","2024-11-18","TWI822258B","2022-08-16","2023-11-11",44,"文本自動生成方法與文本修改方法及其電子裝置","本發明提供一種通過至少一個電子裝置所進行的文本自動生成方法，該方法包括：接收多個文本參數；依據該多個文本參數生成包括多個句子的文本資訊；確認該多個句子中是否存在有待調整句，其中該確認包括：透過第一語言模型，從特定一個句子取得多個單句詞彙及其分詞詞性，並據此確認是否將該特定一個句子設定為該待調整句；及透過該第一語言模型，從多個相鄰句子取得多個鄰近詞彙及其分詞詞性，並據此透過第二語言模型確認句子關聯性，以確認是否將該多個相鄰句子中的其中一個設定為該待調整句；及當存在有該待調整句時，則調整該待調整句。","Y2024","main","No","其他",NA,NA,"2024-11-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1224","大云永續科技","2024-11-18","TWI822258B","2022-08-16","2023-11-11",44,"文本自動生成方法與文本修改方法及其電子裝置","本發明提供一種通過至少一個電子裝置所進行的文本自動生成方法，該方法包括：接收多個文本參數；依據該多個文本參數生成包括多個句子的文本資訊；確認該多個句子中是否存在有待調整句，其中該確認包括：透過第一語言模型，從特定一個句子取得多個單句詞彙及其分詞詞性，並據此確認是否將該特定一個句子設定為該待調整句；及透過該第一語言模型，從多個相鄰句子取得多個鄰近詞彙及其分詞詞性，並據此透過第二語言模型確認句子關聯性，以確認是否將該多個相鄰句子中的其中一個設定為該待調整句；及當存在有該待調整句時，則調整該待調整句。","Y2024","main","No","軟體開發技術",NA,NA,"2024-11-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1225","大可特","2024-11-18","TWI824650B","2022-08-05","2023-12-01",57,"體態檢測系統及體態檢測方法","一種體態檢測系統，包含一電子裝置與一分析模組。體態檢測方法包含：由電子裝置取得至少一人體影像；分析模組辨識人體影像並產生對應的一骨架圖，骨架圖包含複數個特徵點，各特徵點對應該人體影像的一個部位；依據骨架圖中的特徵點進行複數個體態檢測項目的判斷，並產生複數個檢測結果；將檢測結果顯示於一顯示器上。藉此，可方便得知受測之人員的體態的狀態。","Y2024","main","No","其他",NA,NA,"2024-11-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1226","大可特","2024-11-18","TWI824650B","2022-08-05","2023-12-01",57,"體態檢測系統及體態檢測方法","一種體態檢測系統，包含一電子裝置與一分析模組。體態檢測方法包含：由電子裝置取得至少一人體影像；分析模組辨識人體影像並產生對應的一骨架圖，骨架圖包含複數個特徵點，各特徵點對應該人體影像的一個部位；依據骨架圖中的特徵點進行複數個體態檢測項目的判斷，並產生複數個檢測結果；將檢測結果顯示於一顯示器上。藉此，可方便得知受測之人員的體態的狀態。","Y2024","main","No","醫療感測技術",NA,NA,"2024-11-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1227","大立光電","2024-11-18","TWI840036B","2022-12-21","2024-04-21",31,"影像系統鏡片組、取像裝置及電子裝置","一種影像系統鏡片組，包含八片透鏡，沿光路由物側至像側依序為第一透鏡、第二透鏡、第三透鏡、第四透鏡、第五透鏡、第六透鏡、第七透鏡以及第八透鏡。第一透鏡具有負屈折力。第一透鏡物側表面於近光軸處為凹面。第一透鏡物側表面於離軸處具有至少一反曲點。第八透鏡具有正屈折力。第八透鏡物側表面於近光軸處為凸面。第八透鏡像側表面於近光軸處為凹面。第八透鏡像側表面於離軸處具有至少一反曲點。第二至第七透鏡至少其中一者於離軸處具有至少一反曲點。當滿足特定條件時，影像系統鏡片組能同時滿足廣視角、微型化和高成像品質的需求。","Y2024","main","Yes","其他","3008","光電業","2024-11-15",0.93,3.6,9,39.04,65.09,100.86,2512.8,2654,2376.8,2420,2542.1,0.41082,20.8
"1228","大立光電","2024-11-18","TWI803325B","2022-05-20","2023-05-21",76,"影像系統鏡片組、取像裝置及電子裝置","一種影像系統鏡片組，包含五片透鏡。五片透鏡沿光路由外側至內側依序為第一透鏡、第二透鏡、第三透鏡、第四透鏡與第五透鏡。五片透鏡分別具有朝向外側方向的外側表面與朝向內側方向的內側表面。第一透鏡外側表面於近光軸處為凹面，且第一透鏡外側表面具有至少一反曲點。當滿足特定條件時，影像系統鏡片組能同時滿足大光圈、微型化和高影像品質的需求。","Y2024","main","Yes","其他","3008","光電業","2024-11-15",0.93,3.6,9,39.04,65.09,100.86,2512.8,2654,2376.8,2420,2542.1,0.41082,20.8
"1229","大立光電","2024-11-18","TWI844025B","2022-05-27","2024-06-01",66,"光學系統與頭戴裝置","一種光學系統包含光圈、影像面、反射式偏光元件、部分反射元件、第一四分之一波板、第二四分之一波板、第一光學透鏡、第二光學透鏡及第三光學透鏡。光圈位於光學系統的前側。影像面位於光學系統的後側。反射式偏光元件位於光圈與影像面之間。部分反射元件位於反射式偏光元件與影像面之間。第一四分之一波板位於反射式偏光元件與部分反射元件之間。第二四分之一波板位於部分反射元件與影像面之間。第一光學透鏡位於光圈與影像面之間。第二光學透鏡位於第一光學透鏡與影像面之間。第三光學透鏡具有負屈折力且位於第二光學透鏡與影像面之間。","Y2024","main","Yes","其他","3008","光電業","2024-11-15",0.93,3.6,9,39.04,65.09,100.86,2512.8,2654,2376.8,2420,2542.1,0.41082,20.8
"1230","大立光電","2024-11-18","TWI837787B","2022-08-24","2024-04-01",23,"影像鏡頭系統組及取像裝置","一種影像鏡頭系統組，包含六片透鏡，所述六片透鏡由光路的物側至像側依序為一第一透鏡、一第二透鏡、一第三透鏡、一第四透鏡、一第五透鏡以及一第六透鏡。各透鏡皆具有一物側表面朝向物側以及一像側表面朝向像側。第一透鏡具有負屈折力，其像側表面近光軸處為凹面。第二透鏡具有負屈折力。第一透鏡至第六透鏡中至少一透鏡具有至少一表面包含至少一反曲點。當滿足特定條件時，有利於修正像差。","Y2024","main","Yes","其他","3008","光電業","2024-11-15",0.93,3.6,9,39.04,65.09,100.86,2512.8,2654,2376.8,2420,2542.1,0.41082,20.8
"1231","大立光電","2024-11-18","TWI840036B","2022-12-21","2024-04-21",31,"影像系統鏡片組、取像裝置及電子裝置","一種影像系統鏡片組，包含八片透鏡，沿光路由物側至像側依序為第一透鏡、第二透鏡、第三透鏡、第四透鏡、第五透鏡、第六透鏡、第七透鏡以及第八透鏡。第一透鏡具有負屈折力。第一透鏡物側表面於近光軸處為凹面。第一透鏡物側表面於離軸處具有至少一反曲點。第八透鏡具有正屈折力。第八透鏡物側表面於近光軸處為凸面。第八透鏡像側表面於近光軸處為凹面。第八透鏡像側表面於離軸處具有至少一反曲點。第二至第七透鏡至少其中一者於離軸處具有至少一反曲點。當滿足特定條件時，影像系統鏡片組能同時滿足廣視角、微型化和高成像品質的需求。","Y2024","main","Yes","影像處理技術","3008","光電業","2024-11-15",0.93,3.6,9,39.04,65.09,100.86,2512.8,2654,2376.8,2420,2542.1,0.41082,20.8
"1232","大立光電","2024-11-18","TWI844137B","2022-10-14","2024-06-01",92,"取像系統透鏡組、取像裝置及電子裝置","一種取像系統透鏡組，包含四片透鏡。四片透鏡沿光路由物側至像側依序為第一透鏡、第二透鏡、第三透鏡以及第四透鏡。四片透鏡分別具有朝向物側方向的物側表面與朝向像側方向的像側表面。第二透鏡具有正屈折力。第三透鏡物側表面於近光軸處為凸面。當滿足特定條件時，取像系統透鏡組能同時滿足微型化和高成像品質的需求。","Y2024","main","Yes","影像處理技術","3008","光電業","2024-11-15",0.93,3.6,9,39.04,65.09,100.86,2512.8,2654,2376.8,2420,2542.1,0.41082,20.8
"1233","大立光電","2024-11-18","TWI803325B","2022-05-20","2023-05-21",76,"影像系統鏡片組、取像裝置及電子裝置","一種影像系統鏡片組，包含五片透鏡。五片透鏡沿光路由外側至內側依序為第一透鏡、第二透鏡、第三透鏡、第四透鏡與第五透鏡。五片透鏡分別具有朝向外側方向的外側表面與朝向內側方向的內側表面。第一透鏡外側表面於近光軸處為凹面，且第一透鏡外側表面具有至少一反曲點。當滿足特定條件時，影像系統鏡片組能同時滿足大光圈、微型化和高影像品質的需求。","Y2024","main","Yes","影像處理技術","3008","光電業","2024-11-15",0.93,3.6,9,39.04,65.09,100.86,2512.8,2654,2376.8,2420,2542.1,0.41082,20.8
"1234","大立光電","2024-11-18","TWI844025B","2022-05-27","2024-06-01",66,"光學系統與頭戴裝置","一種光學系統包含光圈、影像面、反射式偏光元件、部分反射元件、第一四分之一波板、第二四分之一波板、第一光學透鏡、第二光學透鏡及第三光學透鏡。光圈位於光學系統的前側。影像面位於光學系統的後側。反射式偏光元件位於光圈與影像面之間。部分反射元件位於反射式偏光元件與影像面之間。第一四分之一波板位於反射式偏光元件與部分反射元件之間。第二四分之一波板位於部分反射元件與影像面之間。第一光學透鏡位於光圈與影像面之間。第二光學透鏡位於第一光學透鏡與影像面之間。第三光學透鏡具有負屈折力且位於第二光學透鏡與影像面之間。","Y2024","main","Yes","影像處理技術","3008","光電業","2024-11-15",0.93,3.6,9,39.04,65.09,100.86,2512.8,2654,2376.8,2420,2542.1,0.41082,20.8
"1235","大立光電","2024-11-18","TWI827073B","2022-05-27","2023-12-21",1,"影像系統透鏡組、取像裝置及電子裝置","一種影像系統透鏡組，包含六片透鏡。六片透鏡沿光路由物側至像側依序為第一透鏡、第二透鏡、第三透鏡、第四透鏡、第五透鏡與第六透鏡。六片透鏡分別具有朝向物側方向的物側表面與朝向像側方向的像側表面。第一透鏡具有正屈折力。第五透鏡具有正屈折力，且第五透鏡像側表面於近光軸處為凹面。第六透鏡像側表面具有至少一反曲點。第一透鏡於光軸上的厚度為影像系統透鏡組中各透鏡於光軸上厚度的最大值。當滿足特定條件時，影像系統透鏡組能同時滿足微型化、廣視角和高成像品質的需求。","Y2024","main","Yes","其他","3008","光電業","2024-11-15",0.93,3.6,9,39.04,65.09,100.86,2512.8,2654,2376.8,2420,2542.1,0.41082,20.8
"1236","大立光電","2024-11-18","TWI809974B","2022-07-08","2023-07-21",26,"成像鏡頭與電子裝置","一種成像鏡頭，包含第一透鏡、第二透鏡、鏡筒及二空間調整結構。第一透鏡包含第一周邊部，第二透鏡包含第二周邊部，鏡筒包含筒狀部與板狀部。第一透鏡的第一周邊部與鏡筒的板狀部及第一透鏡的第一周邊部與第二透鏡的第二周邊部分別形成空間調整結構。空間調整結構皆包含錐面、空間錐面、對應結構及空間夾層。錐面分別設置於第一周邊部與第二周邊部。空間錐面分別設置於第一周邊部與第二周邊部。對應結構分別設置於板狀部與第一周邊部。空間夾層形成於空間錐面與對應結構之間，使空間錐面與對應結構間隔設置。藉此，維持光學品質穩定。","Y2024","main","Yes","其他","3008","光電業","2024-11-15",0.93,3.6,9,39.04,65.09,100.86,2512.8,2654,2376.8,2420,2542.1,0.41082,20.8
"1237","大立光電","2024-11-18","TWI837787B","2022-08-24","2024-04-01",23,"影像鏡頭系統組及取像裝置","一種影像鏡頭系統組，包含六片透鏡，所述六片透鏡由光路的物側至像側依序為一第一透鏡、一第二透鏡、一第三透鏡、一第四透鏡、一第五透鏡以及一第六透鏡。各透鏡皆具有一物側表面朝向物側以及一像側表面朝向像側。第一透鏡具有負屈折力，其像側表面近光軸處為凹面。第二透鏡具有負屈折力。第一透鏡至第六透鏡中至少一透鏡具有至少一表面包含至少一反曲點。當滿足特定條件時，有利於修正像差。","Y2024","main","Yes","影像處理技術","3008","光電業","2024-11-15",0.93,3.6,9,39.04,65.09,100.86,2512.8,2654,2376.8,2420,2542.1,0.41082,20.8
