資料截止日,演化階段,AI分類,申請人,公開公告號,申請日,標題,PR,股票代碼,收盤日,氣動值,單月營收成長,熱度值,季營收年增率%,季毛利年增率%,季營益年增率%,收盤價,法人平均成本,
2026-02-01,main,智慧電網,黃建邦,TWI840288B,2023-08-08,設備接入方法及其裝置、資料交換方法及其裝置、聯網設備、服務端及存儲介質,91,,,,,,,,,,,
2026-02-01,main,半導體結構與製程,台灣積體電路製造,TWI885440B,2023-08-07,半導體裝置及其製造方法,80,2330,2026-02-11,0.29,36.81,10,30.31,33.96,38.78,1915,899.2,
2026-02-01,main,記憶體與儲存裝置,南韓商三星電子,TW202422554A,2023-08-04,記憶體裝置、記憶體裝置的操作方法以及記憶體系統,,,,,,,,,,,,
2026-02-01,main,半導體結構與製程,台灣積體電路製造,TWI877714B,2023-08-04,半導體裝置及其形成方法,35,2330,2026-02-11,0.29,36.81,10,30.31,33.96,38.78,1915,899.2,
2026-02-01,main,記憶體與儲存裝置,台灣積體電路製造,TWI862057B,2023-08-04,記憶體電路、半導體裝置和操作電路的方法,69,2330,2026-02-11,0.29,36.81,10,30.31,33.96,38.78,1915,899.2,
2026-02-01,main,記憶體與儲存裝置,台灣積體電路製造,TW202441503A,2023-08-04,記憶體電路、半導體裝置和操作電路的方法,,2330,2026-02-11,0.29,36.81,10,30.31,33.96,38.78,1915,899.2,
2026-02-01,main,記憶體與儲存裝置,英商ARM,TW202407693A,2023-08-04,用於晶片上記憶體的動態電力管理,,,,,,,,,,,,
2026-02-01,main,半導體結構與製程,日商半導體能源研究所,TW202407709A,2023-08-02,移位暫存器,,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,旺宏電子,TW202447628A,2023-08-02,運算系統及方法,,2337,2026-02-11,0.18,51.41,10,5.93,-50.44,-219.76,98.5,75.3,
2026-02-01,main,記憶體與儲存裝置,旺宏電子,TWI866366B,2023-08-02,運算系統,16,2337,2026-02-11,0.18,51.41,10,5.93,-50.44,-219.76,98.5,75.3,
2026-02-01,main,記憶體與儲存裝置,旺宏電子,TWI892766B,2023-08-02,運算系統及方法,29,2337,2026-02-11,0.18,51.41,10,5.93,-50.44,-219.76,98.5,75.3,
2026-02-01,main,記憶體與儲存裝置,旺宏電子,TW202445581A,2023-08-02,運算系統及方法,,2337,2026-02-11,0.18,51.41,10,5.93,-50.44,-219.76,98.5,75.3,
2026-02-01,main,記憶體與儲存裝置,日商鎧俠,TW202507726A,2023-07-31,固態儲存裝置及其資料存取方法,,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,日商鎧俠,TWI890102B,2023-07-31,固態儲存裝置及其資料存取方法,73,,,,,,,,,,,
2026-02-01,main,電子產品檢測,兆豐國際商業銀行,TWM647334U,2023-07-28,用於判定可疑訊息的系統,,,,,,,,,,,,
2026-02-01,main,半導體結構與製程,台灣積體電路製造,TWI888880B,2023-07-28,半導體裝置及其製造方法,64,2330,2026-02-11,0.29,36.81,10,30.31,33.96,38.78,1915,899.2,
2026-02-01,main,半導體結構與製程,台灣積體電路製造,TWI878996B,2023-07-28,高壓元件結構及其形成方法,43,2330,2026-02-11,0.29,36.81,10,30.31,33.96,38.78,1915,899.2,
2026-02-01,main,記憶體與儲存裝置,台灣積體電路製造,TW202449781A,2023-07-28,記憶體電路和喚醒操作之控制方法,,2330,2026-02-11,0.29,36.81,10,30.31,33.96,38.78,1915,899.2,
2026-02-01,main,虛擬實境與數位模擬,台灣積體電路製造,TW202439245A,2023-07-28,延展實境內容的顯示方法,,2330,2026-02-11,0.29,36.81,10,30.31,33.96,38.78,1915,899.2,
2026-02-01,main,記憶體與儲存裝置,台灣積體電路製造,TWI873746B,2023-07-28,記憶體電路和喚醒操作之控制方法,76,2330,2026-02-11,0.29,36.81,10,30.31,33.96,38.78,1915,899.2,
2026-02-01,main,電源管理,宇瞻科技,TWI864916B,2023-07-28,儲存裝置,99,8271,2026-02-11,0.54,233.35,3,69.89,109.68,626.54,118,114.9,
2026-02-01,main,電源管理,宇瞻科技,TW202505522A,2023-07-28,儲存裝置,,8271,2026-02-11,0.54,233.35,3,69.89,109.68,626.54,118,114.9,
2026-02-01,main,半導體結構與製程,台灣積體電路製造,TWI899601B,2023-07-27,製造半導體裝置的方法及用於製造半導體裝置的設備,64,2330,2026-02-11,0.29,36.81,10,30.31,33.96,38.78,1915,899.2,
2026-02-01,main,半導體結構與製程,南亞科技,TW202520893A,2023-07-26,半導體裝置,,2408,2026-02-11,0.21,608.02,10,130.91,1213.94,144.67,278,219.2,
2026-02-01,main,半導體結構與製程,南亞科技,TWI872001B,2023-07-26,半導體裝置,18,2408,2026-02-11,0.21,608.02,10,130.91,1213.94,144.67,278,219.2,
2026-02-01,main,半導體結構與製程,南亞科技,TWI898997B,2023-07-26,半導體裝置,69,2408,2026-02-11,0.21,608.02,10,130.91,1213.94,144.67,278,219.2,
2026-02-01,main,記憶體與儲存裝置,南韓商三星電子,TW202420318A,2023-07-26,記憶體系統、其操作方法以及記憶體裝置的控制器,,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,南韓商三星電子,TWI899600B,2023-07-26,記憶體系統、其操作方法以及記憶體裝置的控制器,60,,,,,,,,,,,
2026-02-01,main,半導體結構與製程,台灣積體電路製造,TWI876441B,2023-07-26,半導體結構及其製作方法,70,2330,2026-02-11,0.29,36.81,10,30.31,33.96,38.78,1915,899.2,
2026-02-01,main,記憶體與儲存裝置,群聯電子,TW202505528A,2023-07-26,記憶體管理方法、記憶體儲存裝置及記憶體控制電路單元,,8299,2026-02-11,0.22,189.25,9,30.08,44.88,16.56,1855,1329.8,
2026-02-01,main,記憶體與儲存裝置,群聯電子,TWI882394B,2023-07-26,記憶體管理方法、記憶體儲存裝置及記憶體控制電路單元,27,8299,2026-02-11,0.22,189.25,9,30.08,44.88,16.56,1855,1329.8,
2026-02-01,main,記憶體與儲存裝置,南韓商韓領,TW202512713A,2023-07-25,用於選擇性部署實驗組態的電腦實行系統以及電腦實行方法,,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,南韓商韓領,TWI913022B,2023-07-25,用於選擇性部署實驗組態的電腦實行系統以及電腦實行方法,54,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,美商高通公司,TW202411995A,2023-07-25,動態行錘管理,,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,美商高通公司,TW202411933A,2023-07-24,用於處理來自非積分位置的圖像變換的單個指令的裝置和方法,,,,,,,,,,,,
2026-02-01,main,光學投影,大陸商星宸科技,TW202505468A,2023-07-21,影像處理電路及影像處理方法,,,,,,,,,,,,
2026-02-01,main,電腦視覺與影像處理,大陸商星宸科技,TWI859991B,2023-07-21,影像處理電路及影像處理方法,82,,,,,,,,,,,
2026-02-01,main,電源管理,點序科技,TWI867629B,2023-07-21,記憶體控制器及控制方法,66,6485,2026-02-11,0.36,10.55,6,-4.8,-7.52,-524.3,90,104.3,
2026-02-01,main,電源管理,點序科技,TW202505527A,2023-07-21,記憶體控制器及控制方法,,6485,2026-02-11,0.36,10.55,6,-4.8,-7.52,-524.3,90,104.3,
2026-02-01,main,觸控面板,大陸商江蘇中威科技軟件系統,TW202347265A,2023-07-20,原筆跡手寫筆鋒的生成方法,,,,,,,,,,,,
2026-02-01,main,半導體結構與製程,大陸商江蘇中威科技軟件系統,TWI875094B,2023-07-20,原筆跡手寫筆鋒的生成方法,86,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,美商谷歌有限責任公司,TW202414420A,2023-07-20,快取掃描,,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,南韓商三星電子,TW202418276A,2023-07-18,半導體裝置、記憶體裝置和記憶體系統,,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,慧榮科技,TW202424979A,2023-07-18,用以管理快閃記憶體中的獨立字線讀取操作的方法以及相關記憶體控制器與儲存裝置,,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,慧榮科技,TWI863435B,2023-07-18,用以管理快閃記憶體中的獨立字線讀取操作的方法以及相關記憶體控制器與儲存裝置,18,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,神雲科技,TW202505893A,2023-07-17,媒體存取位址備份方法及其伺服系統,,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,神雲科技,TWI839271B,2023-07-17,媒體存取位址備份方法及其伺服系統,26,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,GOOGLE LLC,TW202418292A,2023-07-12,串列修復介面中之修復共享,,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,大陸商長江存儲科技有限責任公司,TW202424983A,2023-07-10,記憶體系統及其方法、電腦可讀介質,,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,大陸商長江存儲科技有限責任公司,TW202435220A,2023-07-10,用於控制包括記憶體裝置的記憶體系統的方法、非傳遞性電腦可讀儲存媒介及記憶體系統,,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,大陸商長江存儲科技有限責任公司,TWI875072B,2023-07-10,記憶體系統及其方法、電腦可讀介質,80,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,大陸商長江存儲科技有限責任公司,TW202518458A,2023-07-10,記憶體系統及其方法、電腦可讀介質,,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,大陸商長江存儲科技有限責任公司,TWI871699B,2023-07-10,用於控制包括記憶體裝置的記憶體系統的方法、非傳遞性電腦可讀儲存媒介及記憶體系統,19,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,美商桑迪士克科技有限責任公司,TW202405814A,2023-07-10,具有獨特儲存容量之記憶體晶粒,,,,,,,,,,,,
2026-02-01,main,電機機械,台灣松下電器,TW202504286A,2023-07-07,家電互控系統,,,,,,,,,,,,
2026-02-01,main,電機機械,台灣松下電器,TWI855766B,2023-07-07,家電互控系統,41,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,大陸商長江存儲科技有限責任公司,TW202429460A,2023-07-07,NAND記憶體的基於虛擬資料的讀取參考電壓搜索,,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,大陸商長江存儲科技有限責任公司,TW202429461A,2023-07-07,存儲系統、記憶體控制器、存儲器件及其讀取方法,,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,大陸商長江存儲科技有限責任公司,TW202526953A,2023-07-07,NAND記憶體的基於虛擬資料的讀取參考電壓搜索,,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,大陸商長江存儲科技有限責任公司,TWI878963B,2023-07-07,NAND記憶體的基於虛擬資料的讀取參考電壓搜索,0,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,大陸商長江存儲科技有限責任公司,TWI878964B,2023-07-07,存儲系統、記憶體控制器、存儲器件及其讀取方法,4,,,,,,,,,,,
2026-02-01,main,生物辨識與數位身份,全景軟體,TWM648259U,2023-07-06,雙模式數位印章生成及驗證系統,,8272,2026-02-11,0.58,8.67,7,25.68,19.22,39.02,,,
2026-02-01,main,記憶體與儲存裝置,大陸商長江存儲科技有限責任公司,TW202422560A,2023-07-06,用於快取編程的在記憶體控制器與NAND快閃記憶體之間的介面協定及其方法,,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,大陸商長江存儲科技有限責任公司,TWI857691B,2023-07-06,用於快取編程的在記憶體控制器與NAND快閃記憶體之間的介面協定及其方法,93,,,,,,,,,,,
2026-02-01,main,電源管理,力林科技,TW202443565A,2023-07-05,用於電源供應裝置的控制器,,,,,,,,,,,,
2026-02-01,main,電源管理,力林科技,TWI868777B,2023-07-05,用於電源供應裝置的控制器,98,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,南韓商三星電子,TW202414406A,2023-07-05,記憶體裝置、操作記憶體裝置的方法以及電子裝置,,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,慧榮科技,TW202435219A,2023-07-04,資料儲存裝置與非揮發式記憶體控制方法,,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,慧榮科技,TWI846532B,2023-07-04,資料儲存裝置與非揮發式記憶體控制方法,8,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,南韓商三星電子,TW202422552A,2023-07-03,記憶體控制器及包括其的記憶體系統,,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,南韓商三星電子,TWI893407B,2023-07-03,記憶體控制器及包括其的記憶體系統,67,,,,,,,,,,,
2026-02-01,main,半導體結構與製程,台灣積體電路製造,TWI876408B,2023-07-03,半導體結構及其形成方法,55,2330,2026-02-11,0.29,36.81,10,30.31,33.96,38.78,1915,899.2,
2026-02-01,main,記憶體與儲存裝置,大陸商長江存儲科技有限責任公司,TW202433475A,2023-07-03,記憶體裝置及其操作方法與系統,,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,大陸商長江存儲科技有限責任公司,TWI878952B,2023-07-03,記憶體裝置及其操作方法與系統,64,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,英商ARM,TW202403741A,2023-07-03,用於記憶體位址碰撞預防的電路系統,,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,南韓商三星電子,TW202418275A,2023-06-30,調整多相時鐘信號的偏移的記憶體裝置、控制記憶體裝置的記憶體控制器、以及記憶體裝置的操作方法,,,,,,,,,,,,
2026-02-01,main,電子產品檢測,瑞士商區塊鏈授權,TW202402009A,2023-06-28,所有權證明之技術,,,,,,,,,,,,
2026-02-01,main,智慧電網,中國信託商業銀行,TW202502028A,2023-06-27,網域名稱詐騙風險評估方法及其運算裝置,,,,,,,,,,,,
2026-02-01,main,邊緣運算,美商高通公司,TW202410673A,2023-06-27,用於跨連接的設備的分散式運算操作的方法,,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,大陸商長鑫存儲技術,TW202403751A,2023-06-21,資料傳輸結構、資料傳輸方法及記憶體,,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,大陸商長鑫存儲技術,TWI871677B,2023-06-21,資料傳輸結構、資料傳輸方法及記憶體,17,,,,,,,,,,,
2026-02-01,main,智慧電網,美商維諦IT系統,TWI856710B,2023-06-21,基於網際網路協定串列交換機的字串模式匹配及偵測系統及方法,3,,,,,,,,,,,
2026-02-01,main,智慧電網,美商維諦IT系統,TW202402025A,2023-06-21,基於網際網路協定串列交換機的字串模式匹配及偵測系統及方法,,,,,,,,,,,,
2026-02-01,main,電腦視覺與影像處理,雲義科技,TW202501395A,2023-06-21,影像學習訓練方法及其系統,,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,南韓商三星電子,TW202410038A,2023-06-20,記憶體控制裝置及其再新控制方法,,,,,,,,,,,,
2026-02-01,main,半導體結構與製程,台灣積體電路製造,TWI875043B,2023-06-20,半導體結構及其形成方法,2,2330,2026-02-11,0.29,36.81,10,30.31,33.96,38.78,1915,899.2,
2026-02-01,main,電源管理,華邦電子,TWI864837B,2023-06-20,用於切換接合焊盤的偏置電壓的電路及其電子裝置,96,2344,2026-02-11,0.28,94.16,8,2.15,62.74,1259.78,105.5,85.3,
2026-02-01,main,電機機械,華邦電子,TW202441515A,2023-06-20,用於切換接合焊盤的偏置電壓的電路及其電子裝置,,2344,2026-02-11,0.28,94.16,8,2.15,62.74,1259.78,105.5,85.3,
2026-02-01,main,晶圓封裝與測試,創意電子 | 台灣積體電路製造,TW202448144A,2023-06-19,晶粒之間的通訊系統及其操作方法,,,,,,,,,,,,
2026-02-01,main,晶圓封裝與測試,創意電子 | 台灣積體電路製造,TWI838280B,2023-06-19,晶粒之間的通訊系統及其操作方法,38,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,華邦電子,TWI859935B,2023-06-17,電子裝置及其記憶體刷新操作的控制方法,4,2344,2026-02-11,0.28,94.16,8,2.15,62.74,1259.78,105.5,85.3,
2026-02-01,main,記憶體與儲存裝置,華邦電子,TW202501476A,2023-06-17,電子裝置及其記憶體刷新操作的控制方法,,2344,2026-02-11,0.28,94.16,8,2.15,62.74,1259.78,105.5,85.3,
2026-02-01,main,記憶體與儲存裝置,南韓商三星電子,TW202420306A,2023-06-16,記憶體裝置、其操作方法和記憶體系統,,,,,,,,,,,,
2026-02-01,main,智慧電網,台新人壽保險,TWM649252U,2023-06-16,檔案傳輸系統,,,,,,,,,,,,
2026-02-01,main,半導體結構與製程,台灣積體電路製造,TWI882359B,2023-06-16,半導體裝置結構與其形成方法,48,2330,2026-02-11,0.29,36.81,10,30.31,33.96,38.78,1915,899.2,
2026-02-01,main,觸控面板,華碩電腦,TWM647827U,2023-06-16,指紋辨識模組,,2357,2026-02-11,1.09,79.97,1,20.25,-3.93,-15.73,523,547.7,
2026-02-01,main,電機機械,瑞昱半導體,TWI868741B,2023-06-15,訊號傳送系統以及訊號傳送方法,48,2379,2026-02-11,0.46,14.4,4,-4.1,-7.24,-20.29,476,483.7,
2026-02-01,main,電機機械,瑞昱半導體,TW202502014A,2023-06-15,訊號傳送系統以及訊號傳送方法,,2379,2026-02-11,0.46,14.4,4,-4.1,-7.24,-20.29,476,483.7,
2026-02-01,main,生物辨識與數位身份,CRYSTAL METHOD CO. LTD.,TW202404306A,2023-06-14,虛擬化身真實登錄方法、虛擬化身真實登錄系統、表現資料管理系統、及表現資料管理方法,,,,,,,,,,,,
2026-02-01,main,資訊安全與加密技術,大陸商廣州昂寶電子,TW202444066A,2023-06-14,ＡＥＳ加密解密裝置和方法,,,,,,,,,,,,
2026-02-01,main,半導體結構與製程,台灣積體電路製造,TWI876377B,2023-06-13,半導體裝置及其製造方法,51,2330,2026-02-11,0.29,36.81,10,30.31,33.96,38.78,1915,899.2,
2026-02-01,main,記憶體與儲存裝置,南亞科技,TWI864814B,2023-06-12,數據選通鎖存電路及調整內部寫入等待時間信號的調整方法,33,2408,2026-02-11,0.21,608.02,10,130.91,1213.94,144.67,278,219.2,
2026-02-01,main,記憶體與儲存裝置,南亞科技,TW202441517A,2023-06-12,用於測試記憶體裝置的判決回饋均衡的測試方法,,2408,2026-02-11,0.21,608.02,10,130.91,1213.94,144.67,278,219.2,
2026-02-01,main,記憶體與儲存裝置,南亞科技,TW202441506A,2023-06-12,數據選通鎖存電路及調整內部寫入等待時間信號的調整方法,,2408,2026-02-11,0.21,608.02,10,130.91,1213.94,144.67,278,219.2,
2026-02-01,main,記憶體與儲存裝置,南亞科技,TWI855727B,2023-06-12,用於測試記憶體裝置的判決回饋均衡的測試方法,71,2408,2026-02-11,0.21,608.02,10,130.91,1213.94,144.67,278,219.2,
2026-02-01,main,記憶體與儲存裝置,慧榮科技,TW202501482A,2023-06-12,快閃記憶體控制器、快閃記憶體裝置以及相應的方法,,,,,,,,,,,,
2026-02-01,main,記憶體與儲存裝置,慧榮科技,TWI845341B,2023-06-12,快閃記憶體控制器、快閃記憶體裝置以及相應的方法,85,,,,,,,,,,,
2026-02-01,main,無線通訊與網路,四零四科技,TW202450274A,2023-06-09,網路裝置及其網路攻擊阻擋方法,,,,,,,,,,,,
2026-02-01,main,無線通訊與網路,四零四科技,TWI868734B,2023-06-09,網路裝置及其網路攻擊阻擋方法,54,,,,,,,,,,,
2026-02-01,main,半導體結構與製程,新加坡商發明與合作實驗室,TWI875029B,2023-06-09,電晶體結構及其製造方法,72,,,,,,,,,,,
2026-02-01,main,半導體結構與製程,新加坡商發明與合作實驗室 | 鈺創科技,TW202519045A,2023-06-09,電晶體結構及其製造方法,,,,,,,,,,,,
