"","公司全名","專利號","申請日","獲證日","PR","標題","專利摘要","預測年份","主分支","台灣上市櫃","技術分類","股票代碼","產業別","資料時間","氣動值","月營收成長率","熱度值","營收成長率","毛利成長率","營益成長率","外資成本","投信成本","自營商成本","收盤價","加權後成本"
"1075","台灣積體電路製造","TWI797949B","2022-01-05","2023-04-01",75,"使用界面過渡金屬化合物層的電阻式記憶體單元及其形成方法","一種電阻式記憶體單元，包含下電極、電阻式過渡金屬氧化物層和上電極。下電極包含至少一個下金屬阻擋層、下金屬層，其包含第一金屬，第一金屬的熔點高於2000攝氏度、和過渡金屬化合物層，其包含選自Ti、Ta和W的過渡金屬的氧化物或氮化物。電阻式過渡金屬氧化物層至少一種過渡金屬的導電絲形成介電氧化物，並位於過渡金屬化合物層上。上電極包含上金屬層和至少一個上金屬阻擋層，該上金屬層包含第二金屬，第二金屬的熔點高於2,000攝氏度。","Y2024","main","Yes","記憶體裝置","2330","半導體","2024-10-30",0.35,39.6,10,40.07,37.63,41.89,469.6,509.8,1018.6,1030,595.5
"1076","台灣積體電路製造","TWI805260B","2022-03-09","2023-06-11",75,"半導體裝置及其製造方法","一種半導體裝置之製造方法，包括：形成由第一半導體材料構成的多個第一層與由第二半導體材料構成的多個第二層交替排列而成的一多層堆疊於一半導體基底上；形成一第一凹槽，穿過多層堆疊；以及橫向凹入多層堆疊的第二層的側壁。上述側壁與第一凹槽相鄰。上述方法更包括：形成具有各自的縫隙的多個內間隔層與多層堆疊的凹入的第二層相鄰；以及對內隔層進行一退火處理，以封閉各自的縫隙。","Y2024","main","Yes","半導體封裝技術","2330","半導體","2024-10-30",0.35,39.6,10,40.07,37.63,41.89,469.6,509.8,1018.6,1030,595.5
"1077","台灣積體電路製造","TWI807619B","2022-01-27","2023-07-01",75,"半導體裝置的製造方法","在半導體裝置的製造方法中，形成鰭結構，鰭結構包含設置於底部鰭結構上方的第一半導體層和第二半導體層的堆疊層及位於堆疊層上方的硬遮罩層。在暴露的硬遮罩層和堆疊層的至少側壁上方形成犧牲包覆層。進行蝕刻操作，以移除犧牲包覆層的橫向部分，進而在暴露的硬遮罩層和堆疊層的側壁上留下犧牲包覆層。形成第一介電層及第二介電層，第二介電層的材料不同於第一介電層的材料。將第二介電層凹陷，且在凹陷的第二介電層上形成第三介電層，第三介電層的材料不同於第二介電層的材料。在蝕刻操作期間，在犧牲包覆層上方形成保護層。","Y2024","main","Yes","蝕刻技術","2330","半導體","2024-10-30",0.35,39.6,10,40.07,37.63,41.89,469.6,509.8,1018.6,1030,595.5
"1078","台灣積體電路製造","TWI817313B","2022-01-10","2023-10-01",75,"半導體裝置及其形成方法","一種形成半導體裝置的方法，包括在半導體鰭片上形成第一層；在第一層上形成遮罩，遮罩在半導體鰭片的頂部上比沿著半導體鰭片的側壁厚。使用遮罩沿半導體鰭片的側壁減薄第一層。在半導體鰭片上形成第二層，第二層覆蓋遮罩及第一層。虛設閘極層形成於半導體鰭片上，且經圖案化以露出半導體鰭片的頂表面。","Y2024","main","Yes","半導體結構","2330","半導體","2024-10-30",0.35,39.6,10,40.07,37.63,41.89,469.6,509.8,1018.6,1030,595.5
"1079","台灣積體電路製造","TWI821952B","2022-03-21","2023-11-11",75,"半導體晶粒封裝","提供一種半導體晶粒封裝。所述半導體晶粒封裝包括一半導體晶粒以及設置於半導體晶粒之下的一封裝基板。半導體晶粒具有一角落。封裝基板包括數個導電線，且在半導體晶粒的所述角落下方的導電線中之一者包括一第一線段及一第二線段。第一線段和第二線段連接在一起，且第二線段的線寬小於第一線段的線寬。第一線段是線性的並在一第一方向上延伸。第二線段是非線性的並具有變化的延伸方向。","Y2024","main","Yes","半導體封裝技術","2330","半導體","2024-10-30",0.35,39.6,10,40.07,37.63,41.89,469.6,509.8,1018.6,1030,595.5
"1080","台灣積體電路製造","TWI822111B","2022-06-15","2023-11-11",75,"半導體裝置與其形成方法","方法包括形成p型井與n型井於基板中。方法更包括形成交錯的第一半導體層與第二半導體層的堆疊於p型井與n型井上，且第一半導體層的第一厚度不同於第二半導體層的第二厚度。方法更包括退火交錯的第一與第二半導體層的堆疊。方法更包括圖案化堆疊以形成鰭狀結構，鰭狀結構包括第一鰭狀結構於n型井上以及第二鰭狀結構於p型井上。方法更包括進行蝕刻以自與第一鰭狀結構移除第二半導體層，其中蝕刻之後的第一鰭狀結構中的第一半導體層與第二鰭狀結構中的第一半導體層的厚度不同。方法更包括形成金屬閘極於第一與第二鰭狀結構上。","Y2024","main","Yes","半導體結構","2330","半導體","2024-10-30",0.35,39.6,10,40.07,37.63,41.89,469.6,509.8,1018.6,1030,595.5
"1081","台灣積體電路製造","TWI823294B","2022-03-15","2023-11-21",75,"用於在半導體晶圓上形成層的旋塗設備及方法","一種用於在具有中央區和外部邊緣的半導體晶圓上形成有均勻厚度的層的方法及旋塗機。所述方法包括在半導體晶圓的中央區處上沉積一層塗佈材料，所述層由塗佈材料形成；使半導體晶圓圍繞軸線旋轉，藉由離心力促使塗佈材料從中央區向半導體晶圓的外部邊緣擴展開來；以及在靠近半導體晶圓的外部邊緣的一或多個區域中產生壓差。","Y2024","main","Yes","半導體封裝技術","2330","半導體","2024-10-30",0.35,39.6,10,40.07,37.63,41.89,469.6,509.8,1018.6,1030,595.5
"1082","台灣積體電路製造","TWI831632B","2023-03-07","2024-02-01",75,"半導體裝置及其形成方法","在一個實施例中，一種裝置包括第一積體電路晶粒，其中第一積體電路晶粒包括由半導體材料形成的基底和穿透基底的導電通孔；第二積體電路晶粒與第一積體電路晶粒橫向地相鄰設置；第一間隙填充層，設置在第一積體電路晶粒和第二積體電路晶粒之間，其中第一間隙填充層由選自矽、碳化矽、氮氧化矽、氮化矽、基底的半導體材料，或其組合的材料所形成；第三積體電路晶粒以正面對背面的方式接合到第一積體電路晶粒。","Y2024","main","Yes","互連結構","2330","半導體","2024-10-30",0.35,39.6,10,40.07,37.63,41.89,469.6,509.8,1018.6,1030,595.5
"1083","台灣積體電路製造","TWI837694B","2022-06-08","2024-04-01",75,"內連結構及其形成方法","一種內連結構以及形成內連結構的方法敘述於此。在一些實施例中，該結構包含設置在一或多個裝置之上的第一電介質層、設置在第一電介質層中的第一導電特徵件、設置在第一電介質層中的第二導電特徵件、設置在第一電介質層上的蝕刻停止層、設置在蝕刻停止層上的第二電介質層以及設置在第二電介質層以及蝕刻停止層中的第三導電特徵件。第三導電特徵件包含第一導電層，其包含二維材料。該結構進一步包含設置在第二電介質層以及蝕刻停止層中的第四導電特徵件。第三導電特徵件以及第四導電特徵件包含不同數量的層。","Y2024","main","Yes","互連結構","2330","半導體","2024-10-30",0.35,39.6,10,40.07,37.63,41.89,469.6,509.8,1018.6,1030,595.5
"1084","台灣積體電路製造","TWI838087B","2023-01-17","2024-04-01",75,"具有凹陷阻擋結構的影像感測器與半導體元件的形成方法","本公開的各種實施例有關於一種影像感測器。影像感測器包括配置在基底內的多個光電探測器，且多個光電探測器包括第一主動光電探測器與黑階校正(BLC)光電探測器。金屬網格結構在基底的第一側上，沿著第一主動光電探測器的周邊，環繞第一主動光電探測器。凹陷阻擋結構覆蓋基底的第一側上的BLC光電探測器。凹陷阻擋包括嵌入基底的第一側中的第一阻擋層以及位於第一阻擋層正上方的第二阻擋層。","Y2024","main","Yes","其他","2330","半導體","2024-10-30",0.35,39.6,10,40.07,37.63,41.89,469.6,509.8,1018.6,1030,595.5
"1085","台灣積體電路製造","TWI838677B","2021-12-29","2024-04-11",75,"半導體裝置及其製造方法","一種具有單元區域的半導體裝置，該單元區域包括第一組一個或多個第一區塊和第二組一個或多個第二區塊。每個第一區塊包括時脈閘，並且每個第二區塊包括去耦合電容器。第一組具有兩個或更多個第一區塊和/或第二組具有兩個或更多個第二區塊。第一組的第一區塊與第二組的第二區塊交錯。","Y2024","main","Yes","半導體封裝技術","2330","半導體","2024-10-30",0.35,39.6,10,40.07,37.63,41.89,469.6,509.8,1018.6,1030,595.5
"1086","台灣積體電路製造","TWI842213B","2022-11-21","2024-05-11",75,"積體電路結構及其製造方法","提供一種積體電路結構及其製造方法。積體電路結構包含一基板，一位於該基板上之內連接結構，一設置於該內連接結構中之保護環結構，一垂直延伸穿過該保護環結構之通孔結構，以及一直接接觸並設置於該保護環結構及該通孔結構上之頂部金屬特徵。該保護環結構包含了複數個保護環層，每一保護環層包含有下部分和上部分，上部分設置於下部分之上。保護環層的下部分及上部分面向通孔結構之側壁實質垂直對齊，以形成保護環結構之平滑內表面。","Y2024","main","Yes","半導體封裝技術","2330","半導體","2024-10-30",0.35,39.6,10,40.07,37.63,41.89,469.6,509.8,1018.6,1030,595.5
"1087","國立中正大學","TWI843236B","2022-10-18","2024-05-21",75,"具低反射表面膜與結構之基板，與半導體裝置","一種具低反射表面膜與結構之基板，一鍺錫(GeSn)層或矽鍺錫(SiGeSn)層設置於該半導體基板上表面做為一低反射膜，該低反射膜的厚度為10nm~10µm，且該低反射膜的上表面為粗糙表面。該低反射膜的材料含量為矽(Si)0.1 at%至30 at%、鍺(Ge)60 at%至99.8 at%、錫(Sn)0.1 at %至40 at%，該低反射膜上表面的表面粗糙度(Ra)為0.01µm至3µm。使具低反射表面膜與結構之基板上形成的電子元件在同樣強度的光源下獲得更好的吸收，可以讓光偵測器的響應提升，也可以提高光致螢光的強度。","Y2024","branch","No","半導體封裝技術",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1088","大陸商北京北方華創微電子裝備","TWI808576B","2021-12-21","2023-07-11",75,"靜電卡盤及半導體加工設備","本發明提供一種靜電卡盤以半導體加工設備，靜電卡盤包括絕緣層和溫度調節結構；其中，絕緣層中設置有直流電極，用於靜電吸附置於絕緣層上的晶圓；溫度調節結構包括設置在絕緣層底部的絕緣基體，絕緣基體中設置有對地懸浮的熱交換部件，熱交換部件包括自絕緣基體的上表面暴露出來的接觸面，接觸面與絕緣層的下表面相接觸，用以藉由熱傳導控制晶圓的溫度。本發明提出的靜電卡盤及半導體加工設備，其能夠減小直流電極的對地電容，以減小在對地電容上的功率損耗，提高製程效率。","Y2024","main","No","靜電放電保護",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1089","大陸商北京北方華創微電子裝備","TWI836483B","2022-06-23","2024-03-21",75,"半導體製程設備及其運動部件的控制方法和裝置","一種半導體製程設備及其運動部件的控制方法和裝置，其中控制方法包括：獲取當前動作任務，該當前動作任務包括多個子動作對象；確定當前子動作對象和待執行子動作對象，該待執行子動作對象被配置為在該當前子動作對象之後執行；控制與該當前子動作對象關聯的當前運動部件執行該當前子動作對象；在執行完該當前子動作對象之後，確定與該待執行子動作對象關聯的待用運動部件；在該待用運動部件不包括該當前運動部件時，將該當前運動部件的運動狀態設置為可用。","Y2024","main","No","半導體封裝技術",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1090","大陸商北京北方華創微電子裝備","TWI840263B","2023-06-27","2024-04-21",75,"半導體製程設備","一種半導體製程設備，在所公開的半導體製程設備中，驅動裝置設於製程門上，與置於製程腔室中的晶舟支撐部相連，用於驅動晶舟支撐部轉動；保護氣體管路設於腔體上，用於通入隔離製程氣體與驅動裝置的保護氣體；製程門活動連接於腔體的開口處，製程門用於關閉或打開開口，且在關閉開口時與腔體圍成製程腔室；製程門設有進氣通道，進氣通道的第一埠鄰近驅動裝置，以用於輸送保護氣體；在製程門關閉開口的狀態下，進氣通道的第二埠與保護氣體管路對接；第一加熱裝置與保護氣體管路的外露於腔體的部分相連，用於加熱保護氣體管路。","Y2024","main","No","半導體封裝技術",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
